root_id,connectivity_tag
720575940606363778,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940626548867,reciprocal
720575940614752395,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940642801805,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940625762447,"feedforward_loop_participant,reciprocal"
720575940625500304,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940618160273,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940623927444,"feedforward_loop_participant,reciprocal"
720575940621306032,"feedforward_loop_participant,reciprocal"
720575940623403196,reciprocal
720575940605315262,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940606625982,"feedforward_loop_participant,reciprocal"
720575940620519616,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940607674563,reciprocal
720575940627859655,"feedforward_loop_participant,reciprocal"
720575940622878925,"feedforward_loop_participant,reciprocal"
720575940612131025,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940630218967,"feedforward_loop_participant,reciprocal"
720575940617111769,"feedforward_loop_participant,reciprocal"
720575940617636057,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940637296862,"feedforward_loop_participant,reciprocal"
720575940616325343,"highly_reciprocal_neuron,reciprocal"
720575940627859688,"feedforward_loop_participant,reciprocal"
720575940622092522,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940623403263,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940620519685,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940623927559,"feedforward_loop_participant,reciprocal"
720575940628121874,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940629432594,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940630743314,"feedforward_loop_participant,reciprocal"
720575940619995418,reciprocal
720575940626549020,"feedforward_loop_participant,reciprocal"
720575940616325405,"feedforward_loop_participant,reciprocal"
720575940626286878,"feedforward_loop_participant,reciprocal"
720575940623403302,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940624451878,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940630219055,reciprocal
720575940632054073,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940617636155,"feedforward_loop_participant,reciprocal"
720575940618422592,"feedforward_loop_participant,reciprocal"
720575940632578375,"feedforward_loop_participant,reciprocal"
720575940618946901,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940629170519,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940633889119,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940634675552,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940627335524,"feedforward_loop_participant,reciprocal"
720575940605839718,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940621830509,"feedforward_loop_participant,reciprocal"
720575940621044084,"feedforward_loop_participant,reciprocal"
720575940660103553,"feedforward_loop_participant,reciprocal"
720575940607674754,"feedforward_loop_participant,highly_reciprocal_neuron,reciprocal"
720575940607936898,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940627335557,"feedforward_loop_participant,reciprocal"
720575940642277773,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940637559182,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940627859855,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940625762708,"feedforward_loop_participant,reciprocal"
720575940610558357,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940611344789,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940627073448,"feedforward_loop_participant,reciprocal"
720575940604791217,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940612393395,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940638607805,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940630743511,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940611344858,"feedforward_loop_participant,reciprocal"
720575940630481399,"feedforward_loop_participant,reciprocal"
720575940633364984,"feedforward_loop_participant,reciprocal"
720575940629694970,"feedforward_loop_participant,reciprocal"
720575940624189955,"feedforward_loop_participant,reciprocal"
720575940624189960,"feedforward_loop_participant,reciprocal"
720575940622879245,"feedforward_loop_participant,reciprocal"
720575940623927822,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940626549276,"highly_reciprocal_neuron,reciprocal"
720575940611607086,"feedforward_loop_participant,reciprocal"
720575940632578607,reciprocal
720575940629170741,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940617374262,"feedforward_loop_participant,reciprocal"
720575940631792184,"feedforward_loop_participant,reciprocal"
720575940617112123,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940619471424,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940628384330,"feedforward_loop_participant,reciprocal"
720575940621306459,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940622092894,"feedforward_loop_participant,reciprocal"
720575940634937951,"feedforward_loop_participant,reciprocal"
720575940606364262,"highly_reciprocal_neuron,reciprocal"
720575940626811497,"feedforward_loop_participant,reciprocal"
720575940613442154,"feedforward_loop_participant,reciprocal"
720575940643850862,"highly_reciprocal_neuron,reciprocal"
720575940620520063,"feedforward_loop_participant,reciprocal"
720575940631530124,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940618947230,"feedforward_loop_participant,reciprocal"
720575940635462318,"feedforward_loop_participant,reciprocal"
720575940606626481,"feedforward_loop_participant,reciprocal"
720575940615539385,"feedforward_loop_participant,reciprocal"
720575940624976572,"feedforward_loop_participant,reciprocal"
720575940628384455,"feedforward_loop_participant,reciprocal"
720575940611869390,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940633103059,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940622879453,"feedforward_loop_participant,reciprocal"
720575940626287336,"feedforward_loop_participant,reciprocal"
720575940620782318,"feedforward_loop_participant,reciprocal"
720575940621044463,"feedforward_loop_participant,reciprocal"
720575940640967413,"feedforward_loop_participant,reciprocal"
720575940623403773,reciprocal
720575940623403775,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940617112321,"feedforward_loop_participant,reciprocal"
720575940623928071,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940622879501,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940630481679,"feedforward_loop_participant,reciprocal"
720575940632316687,"highly_reciprocal_neuron,reciprocal"
720575940632054546,"feedforward_loop_participant,reciprocal"
720575940621306644,"feedforward_loop_participant,reciprocal"
720575940622093082,"feedforward_loop_participant,reciprocal"
720575940622355226,"feedforward_loop_participant,reciprocal"
720575940625500956,"feedforward_loop_participant,reciprocal"
720575940631268140,reciprocal
720575940610296622,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940630219567,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940632578863,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940620520241,"highly_reciprocal_neuron,reciprocal"
720575940618947382,"feedforward_loop_participant,reciprocal"
720575940631792440,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940618685248,"feedforward_loop_participant,reciprocal"
720575940639132494,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940633889619,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940638608216,reciprocal
720575940612131682,"feedforward_loop_participant,reciprocal"
720575940623928163,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940629433191,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940645161838,"feedforward_loop_participant,reciprocal"
720575940649880441,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940623403900,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940614753170,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940634676122,"feedforward_loop_participant,reciprocal"
720575940631268252,"feedforward_loop_participant,reciprocal"
720575940642802592,"feedforward_loop_participant,reciprocal"
720575940655123361,"feedforward_loop_participant,reciprocal"
720575940612131759,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940624976821,"feedforward_loop_participant,reciprocal"
720575940625501116,reciprocal
720575940634938303,"feedforward_loop_participant,reciprocal"
720575940619209664,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940621306816,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940615015366,"feedforward_loop_participant,reciprocal"
720575940644113352,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940607675337,"feedforward_loop_participant,reciprocal"
720575940610034638,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940642016219,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940621044701,"feedforward_loop_participant,reciprocal"
720575940633889761,"feedforward_loop_participant,reciprocal"
720575940614228963,"feedforward_loop_participant,reciprocal"
720575940618161126,"feedforward_loop_participant,reciprocal"
720575940628122600,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940611869677,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940622355440,"feedforward_loop_participant,reciprocal"
720575940629171185,"feedforward_loop_participant,reciprocal"
720575940628122620,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940623928327,"feedforward_loop_participant,reciprocal"
720575940627336209,"feedforward_loop_participant,reciprocal"
720575940612918294,"feedforward_loop_participant,reciprocal"
720575940613704726,"feedforward_loop_participant,reciprocal"
720575940626287644,"feedforward_loop_participant,reciprocal"
720575940618161181,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940627074078,"feedforward_loop_participant,reciprocal"
720575940615015464,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940630219820,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940640181301,"feedforward_loop_participant,reciprocal"
720575940620520513,reciprocal
720575940633889875,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940616588374,"feedforward_loop_participant,reciprocal"
720575940639919192,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940619734107,"feedforward_loop_participant,reciprocal"
720575940611607650,"feedforward_loop_participant,reciprocal"
720575940631530597,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940622093428,"feedforward_loop_participant,reciprocal"
720575940621044863,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940622355583,"feedforward_loop_participant,reciprocal"
720575940660628609,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940605840514,"feedforward_loop_participant,reciprocal"
720575940606626946,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940623404168,"feedforward_loop_participant,reciprocal"
720575940640443533,"feedforward_loop_participant,reciprocal"
720575940624190611,"feedforward_loop_participant,reciprocal"
720575940632841367,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940653550753,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940614229159,reciprocal
720575940626025658,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940624714940,"feedforward_loop_participant,reciprocal"
720575940635462847,"feedforward_loop_participant,reciprocal"
720575940608724163,"feedforward_loop_participant,reciprocal"
720575940623928516,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940616588486,"feedforward_loop_participant,reciprocal"
720575940643065032,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940611607758,"feedforward_loop_participant,reciprocal"
720575940640967888,"feedforward_loop_participant,reciprocal"
720575940609772757,"feedforward_loop_participant,reciprocal"
720575940630482135,"feedforward_loop_participant,reciprocal"
720575940638608606,"feedforward_loop_participant,reciprocal"
720575940633365730,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940611607779,"feedforward_loop_participant,reciprocal"
720575940637297897,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940628647153,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940626550018,"feedforward_loop_participant,reciprocal"
720575940609772809,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940623928589,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940625763601,"feedforward_loop_participant,reciprocal"
720575940628122897,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940612918550,"feedforward_loop_participant,reciprocal"
720575940645162263,"feedforward_loop_participant,reciprocal"
720575940627074332,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940606627104,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940645686564,"feedforward_loop_participant,reciprocal"
720575940616326450,"feedforward_loop_participant,reciprocal"
720575940617112882,"feedforward_loop_participant,reciprocal"
720575940616588608,"feedforward_loop_participant,reciprocal"
720575940632841539,"feedforward_loop_participant,reciprocal"
720575940619210053,"feedforward_loop_participant,reciprocal"
720575940627860808,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940622355788,"feedforward_loop_participant,reciprocal"
720575940632579411,"feedforward_loop_participant,reciprocal"
720575940632841555,"feedforward_loop_participant,reciprocal"
720575940621307230,"feedforward_loop_participant,reciprocal"
720575940622880094,"feedforward_loop_participant,reciprocal"
720575940619472225,"feedforward_loop_participant,reciprocal"
720575940637822323,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940614753653,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940649880953,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940618161531,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940622355836,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940627074429,"feedforward_loop_participant,reciprocal"
720575940657745281,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940623142280,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940616588683,"feedforward_loop_participant,reciprocal"
720575940617899403,"feedforward_loop_participant,reciprocal"
720575940628647311,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940611345813,"feedforward_loop_participant,reciprocal"
720575940633103772,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940654075297,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940638608803,"feedforward_loop_participant,reciprocal"
720575940614229415,"feedforward_loop_participant,reciprocal"
720575940614753703,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940627598760,"feedforward_loop_participant,reciprocal"
720575940633103789,"feedforward_loop_participant,reciprocal"
720575940635463086,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940621307312,"highly_reciprocal_neuron,reciprocal"
720575940630220226,reciprocal
720575940623404484,"feedforward_loop_participant,reciprocal"
720575940623142349,"highly_reciprocal_neuron,reciprocal"
720575940615802324,"feedforward_loop_participant,reciprocal"
720575940619472344,"feedforward_loop_participant,reciprocal"
720575940623142365,reciprocal
720575940638084580,"feedforward_loop_participant,reciprocal"
720575940623142378,"feedforward_loop_participant,reciprocal"
720575940628909553,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940622880244,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940627598852,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940627074566,"feedforward_loop_participant,reciprocal"
720575940627336714,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940613443084,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940627861022,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940631531039,"feedforward_loop_participant,reciprocal"
720575940645686820,"feedforward_loop_participant,reciprocal"
720575940621569577,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940632841773,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940631531055,"feedforward_loop_participant,reciprocal"
720575940632579641,"feedforward_loop_participant,reciprocal"
720575940617899584,"feedforward_loop_participant,reciprocal"
720575940638608966,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940630482503,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940624977481,"highly_reciprocal_neuron,reciprocal"
720575940627861066,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940622880332,"feedforward_loop_participant,reciprocal"
720575940624453197,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940617113174,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940630482519,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940638871128,"feedforward_loop_participant,reciprocal"
720575940622093918,reciprocal
720575940612132450,"feedforward_loop_participant,reciprocal"
720575940623142499,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940626550403,"3_cycle_participant,reciprocal"
720575940627861125,reciprocal
720575940619210375,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940626812553,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940612918930,"feedforward_loop_participant,reciprocal"
720575940614753938,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940623666835,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940634939034,"feedforward_loop_participant,reciprocal"
720575940655910561,"feedforward_loop_participant,reciprocal"
720575940605841074,"feedforward_loop_participant,reciprocal"
720575940617113275,"highly_reciprocal_neuron,reciprocal"
720575940634414783,"feedforward_loop_participant,reciprocal"
720575940619734720,"feedforward_loop_participant,reciprocal"
720575940626026186,"feedforward_loop_participant,reciprocal"
720575940629696215,"feedforward_loop_participant,reciprocal"
720575940619996888,reciprocal
720575940620259032,"feedforward_loop_participant,reciprocal"
720575940615278303,"feedforward_loop_participant,reciprocal"
720575940633366242,"feedforward_loop_participant,reciprocal"
720575940615802598,"feedforward_loop_participant,reciprocal"
720575940626550504,"feedforward_loop_participant,reciprocal"
720575940621569775,"feedforward_loop_participant,reciprocal"
720575940630744823,"feedforward_loop_participant,reciprocal"
720575940631531257,"feedforward_loop_participant,reciprocal"
720575940614229758,"feedforward_loop_participant,reciprocal"
720575940631006976,"feedforward_loop_participant,reciprocal"
720575940628385546,"feedforward_loop_participant,reciprocal"
720575940631269135,"feedforward_loop_participant,reciprocal"
720575940624715557,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940646997812,"feedforward_loop_participant,reciprocal"
720575940630220604,"feedforward_loop_participant,reciprocal"
720575940631007051,"feedforward_loop_participant,reciprocal"
720575940622880588,"feedforward_loop_participant,reciprocal"
720575940618686285,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940616589142,"feedforward_loop_participant,reciprocal"
720575940645949294,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940612657010,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940639657843,"feedforward_loop_participant,reciprocal"
720575940616589173,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940628909950,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940630482814,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940645949316,"feedforward_loop_participant,reciprocal"
720575940635201422,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940611870613,"feedforward_loop_participant,reciprocal"
720575940634414999,"feedforward_loop_participant,reciprocal"
720575940654075809,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940633628580,reciprocal
720575940622618537,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940619210667,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940636512180,"feedforward_loop_participant,reciprocal"
720575940622618570,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940619734987,"feedforward_loop_participant,reciprocal"
720575940632055759,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940633366483,"feedforward_loop_participant,reciprocal"
720575940612132826,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940613967839,"feedforward_loop_participant,reciprocal"
720575940633366498,"feedforward_loop_participant,reciprocal"
720575940626288616,"feedforward_loop_participant,reciprocal"
720575940621307887,"feedforward_loop_participant,reciprocal"
720575940630220791,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940630745079,"feedforward_loop_participant,reciprocal"
720575940627861508,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940608462857,"feedforward_loop_participant,reciprocal"
720575940624977934,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940645687319,"feedforward_loop_participant,reciprocal"
720575940614230056,"feedforward_loop_participant,reciprocal"
720575940614754344,"feedforward_loop_participant,reciprocal"
720575940631531562,"feedforward_loop_participant,reciprocal"
720575940630220844,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940632055850,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940632580143,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940620259377,reciprocal
720575940628910159,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940618424405,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940638085210,"feedforward_loop_participant,reciprocal"
720575940634677349,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940635201643,"feedforward_loop_participant,reciprocal"
720575940630745196,"feedforward_loop_participant,reciprocal"
720575940645949550,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940635725936,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940612132977,"feedforward_loop_participant,reciprocal"
720575940647784569,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940620783750,"feedforward_loop_participant,reciprocal"
720575940643065997,"feedforward_loop_participant,reciprocal"
720575940626813072,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940617638033,"feedforward_loop_participant,reciprocal"
720575940627075224,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940634939546,"feedforward_loop_participant,reciprocal"
720575940638609571,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940639396003,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940610822314,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940614230191,"feedforward_loop_participant,reciprocal"
720575940636250292,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940623667383,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940621045952,"feedforward_loop_participant,reciprocal"
720575940619473089,"feedforward_loop_participant,reciprocal"
720575940615540934,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940606628041,"feedforward_loop_participant,reciprocal"
720575940608987349,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940629696727,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940619473112,"feedforward_loop_participant,reciprocal"
720575940612133082,"feedforward_loop_participant,reciprocal"
720575940612395237,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940627861736,"feedforward_loop_participant,reciprocal"
720575940628123880,"feedforward_loop_participant,reciprocal"
720575940621832426,"feedforward_loop_participant,reciprocal"
720575940624453868,"feedforward_loop_participant,reciprocal"
720575940623143155,"feedforward_loop_participant,reciprocal"
720575940631007488,"feedforward_loop_participant,reciprocal"
720575940628910340,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940623667470,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940611084566,"feedforward_loop_participant,reciprocal"
720575940645163287,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940622881048,"feedforward_loop_participant,reciprocal"
720575940620521754,"feedforward_loop_participant,reciprocal"
720575940620783898,"feedforward_loop_participant,reciprocal"
720575940606628128,"feedforward_loop_participant,reciprocal"
720575940618686754,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940620521777,"feedforward_loop_participant,reciprocal"
720575940614230323,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940627861818,"feedforward_loop_participant,reciprocal"
720575940627075407,"feedforward_loop_participant,reciprocal"
720575940621832542,"feedforward_loop_participant,reciprocal"
720575940611608946,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940612657522,"feedforward_loop_participant,reciprocal"
720575940616589685,"feedforward_loop_participant,reciprocal"
720575940631007606,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940610822520,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940622881148,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940606890370,"feedforward_loop_participant,reciprocal"
720575940625502595,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940624191882,"feedforward_loop_participant,reciprocal"
720575940636774798,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940625502608,reciprocal
720575940626813328,"feedforward_loop_participant,highly_reciprocal_neuron,reciprocal"
720575940606628274,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940621570486,"feedforward_loop_participant,reciprocal"
720575940623667639,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940624978357,reciprocal
720575940616327609,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940626026936,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940630221250,"feedforward_loop_participant,reciprocal"
720575940616589766,"feedforward_loop_participant,reciprocal"
720575940627599815,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940616327636,"feedforward_loop_participant,reciprocal"
720575940608987605,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940622356950,"feedforward_loop_participant,reciprocal"
720575940633366995,reciprocal
720575940622356957,"feedforward_loop_participant,reciprocal"
720575940623929836,"feedforward_loop_participant,reciprocal"
720575940651717110,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940629172736,"feedforward_loop_participant,reciprocal"
720575940623929863,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940624716302,"feedforward_loop_participant,reciprocal"
720575940629697039,"feedforward_loop_participant,reciprocal"
720575940631269903,"feedforward_loop_participant,reciprocal"
720575940632056338,"feedforward_loop_participant,reciprocal"
720575940625240604,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940618687005,"feedforward_loop_participant,reciprocal"
720575940632318506,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940629434923,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940631007788,"highly_reciprocal_neuron,reciprocal"
720575940637823541,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940617376310,"feedforward_loop_participant,reciprocal"
720575940616589888,"feedforward_loop_participant,reciprocal"
720575940637037126,"feedforward_loop_participant,reciprocal"
720575940631269963,"highly_reciprocal_neuron,reciprocal"
720575940629959247,"feedforward_loop_participant,reciprocal"
720575940618162773,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940619211361,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940630745704,"feedforward_loop_participant,reciprocal"
720575940629434985,reciprocal
720575940613444202,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940630483564,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940630221434,"feedforward_loop_participant,reciprocal"
720575940627075709,reciprocal
720575940658795137,"feedforward_loop_participant,reciprocal"
720575940608201346,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940620784262,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940626813577,"feedforward_loop_participant,reciprocal"
720575940632056460,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940617638545,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940625240724,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940619997854,"feedforward_loop_participant,reciprocal"
720575940642804384,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940613182122,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940605055660,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940633629357,"3_cycle_participant,reciprocal"
720575940636775086,"feedforward_loop_participant,reciprocal"
720575940620784321,"feedforward_loop_participant,highly_reciprocal_neuron,reciprocal"
720575940622619332,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940644639432,"feedforward_loop_participant,reciprocal"
720575940618425035,"feedforward_loop_participant,reciprocal"
720575940633629395,"feedforward_loop_participant,reciprocal"
720575940608725717,"feedforward_loop_participant,reciprocal"
720575940609250005,"feedforward_loop_participant,reciprocal"
720575940619211480,"feedforward_loop_participant,reciprocal"
720575940621308656,"feedforward_loop_participant,reciprocal"
720575940624454408,"feedforward_loop_participant,reciprocal"
720575940625502993,"3_cycle_participant,feedforward_loop_participant,reciprocal"
720575940618162973,"3_cycle_participant,feedforward_loop_participant,reciprocal"
